Timestamp,Usage EXACT 29555,Gradient EXACT 29555,Temperature EXACT 29555,Usage EXACT 29561,Gradient EXACT 29561,Temperature EXACT 29561,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29556,Gradient EXACT 29556,Temperature EXACT 29556
2025-11-14 04:08:05,0,-0.00,24.02,0,-0.00,24.12,1.109681,1.109681,0.0,0,0.00,23.61
2025-11-14 04:10:05,0,-0.00,24.02,0,-0.00,24.12,1.109185,1.109185,0.0,0,0.00,23.61
2025-11-14 04:12:05,0,-0.00,24.02,0,-0.02,24.11,1.109115,1.109185,0.0,0,0.00,23.61
2025-11-14 04:14:05,0,-0.00,24.02,0,-0.05,24.06,1.109185,1.109115,0.0,0,0.00,23.61
2025-11-14 04:16:05,0,-0.00,24.02,0,-0.00,24.02,1.109048,1.109048,0.0,0,0.00,23.61
2025-11-14 04:18:05,0,-0.00,24.02,0,-0.00,24.02,1.109029,1.109048,0.0,0,0.00,23.61
2025-11-14 04:20:05,0,-0.00,24.02,0,-0.00,24.02,1.109341,1.109341,0.0,0,0.01,23.61
2025-11-14 04:22:05,0,-0.00,24.02,0,-0.00,24.02,1.109344,1.109341,0.0,0,0.09,23.61
2025-11-14 04:24:05,0,-0.01,24.01,0,-0.00,24.02,1.109188,1.109344,0.0,0,0.05,23.56
2025-11-14 04:26:05,0,-0.01,24.01,0,-0.00,24.02,1.109427,1.109252,0.0,0,0.00,23.51
2025-11-14 04:28:05,0,-0.01,24.01,0,-0.00,24.02,1.109252,1.109252,0.0,0,0.00,23.51
2025-11-14 04:30:05,0,-0.00,24.02,0,-0.00,24.02,1.109108,1.109108,0.0,0,0.00,23.51
2025-11-14 04:32:05,0,-0.00,24.02,0,-0.00,24.02,1.109029,1.109029,0.0,0,0.00,23.51
2025-11-14 04:34:05,0,-0.07,23.94,0,-0.00,24.02,1.108987,1.108987,0.0,0,0.00,23.51
2025-11-14 04:36:05,0,-0.02,23.92,0,-0.00,24.02,1.10886,1.10886,0.0,0,0.00,23.51
2025-11-14 04:38:05,0,-0.00,23.92,0,-0.00,24.02,1.10886,1.10886,0.0,0,0.00,23.51
2025-11-14 04:40:05,0,-0.00,23.92,0,-0.00,24.02,1.109484,1.109261,0.0,0,0.00,23.51
2025-11-14 04:42:05,0,-0.00,23.92,0,-0.00,24.02,1.109261,1.109261,0.0,0,0.00,23.51
2025-11-14 04:44:05,0,-0.00,23.92,0,-0.01,24.01,1.109261,1.109131,0.0,0,0.00,23.51
2025-11-14 04:46:05,0,-0.00,23.92,0,-0.05,23.93,1.109131,1.108784,0.0,0,0.00,23.51
2025-11-14 04:48:05,0,-0.00,23.92,0,-0.00,23.92,1.108675,1.108698,0.0,0,0.00,23.51
2025-11-14 04:50:05,0,-0.00,23.92,0,-0.00,23.92,1.108895,1.108723,0.0,0,0.00,23.51
2025-11-14 04:52:05,0,-0.00,23.92,0,-0.00,23.92,1.108895,1.108895,0.0,0,0.00,23.51
2025-11-14 04:54:05,0,-0.05,23.87,0,-0.00,23.92,1.108895,1.108895,0.0,0,0.02,23.47
2025-11-14 04:56:05,0,-0.07,23.85,0,-0.00,23.92,1.108679,1.108679,0.0,0,0.02,23.43
2025-11-14 04:58:05,0,-0.10,23.82,0,-0.00,23.92,1.108679,1.108679,0.0,0,0.00,23.41
2025-11-14 05:00:05,0,-0.05,23.82,0,-0.00,23.92,1.109,1.109,0.0,0,0.00,23.41
2025-11-14 05:02:05,0,-0.00,23.82,0,-0.00,23.92,1.108901,1.108901,0.0,0,0.00,23.41
2025-11-14 05:04:05,0,-0.00,23.82,0,-0.00,23.92,1.108615,1.108615,0.0,0,0.00,23.41
2025-11-14 05:06:05,0,-0.00,23.82,0,-0.00,23.92,1.108529,1.108529,0.0,0,0.00,23.41
2025-11-14 05:08:05,0,-0.00,23.82,0,-0.00,23.92,1.108529,1.108529,0.0,0,0.00,23.41
2025-11-14 05:10:05,0,-0.00,23.82,0,-0.00,23.92,1.108364,1.108529,0.0,0,0.00,23.41
2025-11-14 05:12:05,0,-0.00,23.82,0,-0.00,23.92,1.108644,1.108644,0.0,0,0.00,23.41
2025-11-14 05:14:05,0,0.11,23.82,0,-0.00,23.92,1.108952,1.108952,0.0,0,0.00,23.41
2025-11-14 05:16:05,0,0.08,23.77,0,-0.05,23.84,1.108952,1.108952,0.0,0,0.00,23.41
2025-11-14 05:18:05,0,0.03,23.71,0,-0.00,23.82,1.108831,1.108831,0.0,0,0.00,23.41
2025-11-14 05:20:05,0,0.04,23.71,0,-0.00,23.82,1.108472,1.108472,0.0,0,0.04,23.41
2025-11-14 05:22:05,0,0.07,23.71,0,-0.00,23.82,1.10781,1.10781,0.0,0,0.05,23.36
2025-11-14 05:24:05,0,0.11,23.71,0,-0.00,23.82,1.108325,1.108325,0.0,0,0.00,23.31
2025-11-14 05:26:05,0,0.12,23.71,0,-0.00,23.82,1.108532,1.108532,0.0,0,0.00,23.31
2025-11-14 05:28:05,0,0.12,23.71,0,-0.00,23.82,1.108819,1.108819,0.0,0,0.00,23.31
2025-11-14 05:30:05,0,0.07,23.65,0,-0.04,23.76,1.108819,1.108819,0.0,0,0.00,23.31
2025-11-14 05:32:05,0,0.06,23.61,0,-0.05,23.72,1.108679,1.108679,0.0,0,0.00,23.31
2025-11-14 05:34:05,0,0.11,23.61,0,-0.00,23.71,1.108612,1.108679,0.0,0,0.00,23.31
2025-11-14 05:36:05,0,0.12,23.61,0,-0.00,23.74,1.109146,1.108612,0.0,0,0.00,23.31
2025-11-14 05:38:05,0,0.12,23.61,0,-0.00,23.82,1.108503,1.108857,0.0,0,0.00,23.31
2025-11-14 05:40:05,0,0.12,23.61,0,-0.00,23.82,1.109181,1.108857,0.0,0,0.00,23.31
2025-11-14 05:42:05,0,0.12,23.61,0,-0.00,23.82,1.108857,1.108857,0.0,0,0.00,23.31
2025-11-14 05:44:05,0,0.12,23.61,0,-0.00,23.82,1.108777,1.108777,0.0,0,0.00,23.31
2025-11-14 05:46:05,0,0.12,23.61,0,-0.00,23.82,1.108777,1.108777,0.0,0,0.00,23.31
2025-11-14 05:48:05,0,0.12,23.61,0,-0.00,23.82,1.109321,1.109321,0.0,0,0.00,23.31
2025-11-14 05:50:05,0,0.12,23.61,0,-0.00,23.82,1.1095,1.1095,0.0,0,0.00,23.31
2025-11-14 05:52:05,0,0.09,23.61,0,-0.00,23.82,1.1095,1.109634,0.0,0,0.00,23.31
2025-11-14 05:54:05,0,0.10,23.69,0,-0.00,23.82,1.109847,1.1095,0.0,0,0.00,23.31
2025-11-14 05:56:05,0,0.12,23.71,0,-0.00,23.82,1.10942,1.109847,0.0,0,0.00,23.31
2025-11-14 05:58:05,0,0.07,23.76,0,-0.05,23.82,1.110108,1.110366,0.0,0,0.00,23.31
2025-11-14 06:00:05,0,0.11,23.81,0,-0.01,23.91,1.110579,1.110579,0.0,0,0.00,23.31
2025-11-14 06:02:05,0,0.04,23.72,0,-0.00,23.92,1.110579,1.110579,0.0,0,0.00,23.31
2025-11-14 06:04:05,0,0.02,23.71,0,-0.00,23.92,1.110814,1.110579,0.0,0,0.02,23.33
2025-11-14 06:06:05,0,0.03,23.71,0,-0.00,23.92,1.110592,1.110592,0.0,0,0.09,23.41
2025-11-14 06:08:05,0,0.06,23.75,0,-0.00,23.92,1.110938,1.110938,0.0,0,0.01,23.41
2025-11-14 06:10:05,0,0.09,23.79,0,-0.00,23.92,1.111075,1.111075,0.0,0,0.00,23.41
2025-11-14 06:12:05,0,0.12,23.82,0,-0.00,23.92,1.111095,1.111095,0.0,0,0.00,23.41
2025-11-14 06:14:05,0,0.12,23.82,0,-0.00,23.92,1.111524,1.111524,0.0,0,0.00,23.41
2025-11-14 06:16:05,0,0.12,23.82,0,-0.00,23.92,1.111922,1.111922,0.0,0,0.00,23.41
2025-11-14 06:18:05,0,0.12,23.82,0,-0.00,23.92,1.111951,1.111951,0.0,0,0.00,23.41
2025-11-14 06:20:05,0,0.12,23.82,0,-0.00,23.92,1.111951,1.111951,0.0,0,0.00,23.41
2025-11-14 06:22:05,0,0.12,23.82,0,-0.00,23.92,1.112689,1.112689,0.0,0,0.00,23.41
2025-11-14 06:24:05,0,0.12,23.82,0,-0.00,23.92,1.112435,1.112435,0.0,0,0.00,23.41
2025-11-14 06:26:05,0,0.12,23.82,0,-0.00,23.92,1.112435,1.112435,0.0,0,0.00,23.42
2025-11-14 06:28:05,0,0.12,23.82,0,-0.00,23.92,1.113071,1.11303,0.0,0,0.05,23.49
2025-11-14 06:30:05,0,0.12,23.82,0,-0.02,23.92,1.11303,1.11303,0.0,0,0.01,23.51
2025-11-14 06:32:05,0,0.06,23.82,0,-0.05,23.95,1.11303,1.11303,0.0,0,0.00,23.51
2025-11-14 06:34:05,0,0.02,23.82,0,-0.02,24.00,1.112941,1.11303,0.0,0,0.00,23.51
2025-11-14 06:36:05,0,0.07,23.87,0,-0.00,24.02,1.113049,1.11324,0.0,0,0.00,23.51
2025-11-14 06:38:05,0,0.12,23.92,0,-0.00,24.02,1.113316,1.113316,0.0,0,0.00,23.51
2025-11-14 06:40:05,0,0.12,23.92,0,-0.00,24.02,1.113994,1.113994,0.0,0,0.00,23.51
2025-11-14 06:42:05,0,0.12,23.92,0,-0.00,24.02,1.114332,1.114332,0.0,0,0.00,23.51
2025-11-14 06:44:05,0,0.12,23.92,0,-0.00,24.02,1.115182,1.115182,0.0,0,0.00,23.51
2025-11-14 06:46:05,0,0.12,23.92,0,-0.00,24.02,1.115271,1.115271,0.0,0,0.00,23.52
2025-11-14 06:48:05,0,0.11,23.92,0,-0.03,24.06,1.116019,1.116019,0.0,0,0.06,23.60
2025-11-14 06:50:05,0,0.04,23.92,0,-0.00,24.12,1.116312,1.116312,0.0,0,0.01,23.61
2025-11-14 06:52:05,0,0.05,23.95,0,-0.00,24.12,1.116312,1.116362,0.0,0,0.00,23.61
2025-11-14 06:54:05,0,0.11,24.02,0,-0.00,24.12,1.11705,1.11705,0.0,0,0.00,23.61
2025-11-14 06:56:05,0,0.12,24.02,0,-0.00,24.12,1.117368,1.117368,0.0,0,0.00,23.61
2025-11-14 06:58:05,0,0.12,24.02,0,-0.00,24.12,1.118556,1.118556,0.0,0,0.00,23.61
2025-11-14 07:00:05,0,0.12,24.02,0,-0.00,24.12,1.119097,1.119097,0.0,0,0.00,23.61
2025-11-14 07:02:05,0,0.12,24.02,0,-0.09,24.12,1.119511,1.119511,0.0,0,0.04,23.66
2025-11-14 07:04:05,0,0.12,24.02,0,-0.02,24.22,1.119536,1.119536,0.0,0,0.00,23.71
2025-11-14 07:06:05,0,0.11,24.02,0,-0.00,24.23,1.119679,1.119679,0.0,0,0.00,23.71
2025-11-14 07:08:05,0,0.04,24.03,0,-0.00,24.23,1.120188,1.120188,0.0,0,0.00,23.71
2025-11-14 07:10:05,0,0.11,24.12,0,-0.00,24.23,1.121318,1.121318,0.0,0,0.00,23.71
2025-11-14 07:12:05,0,0.12,24.12,0,-0.00,24.23,1.121506,1.121621,0.0,0,0.00,23.71
2025-11-14 07:14:05,0,0.12,24.12,0,-0.00,24.23,1.121825,1.121825,0.0,0,0.00,23.71
2025-11-14 07:16:05,0,0.12,24.12,0,-0.00,24.23,1.122079,1.122079,0.0,0,0.01,23.73
2025-11-14 07:18:05,0,0.12,24.12,0,-0.05,24.23,1.122639,1.122639,0.0,0,0.01,23.81
2025-11-14 07:20:05,0,0.12,24.12,0,-0.01,24.31,1.123072,1.123072,0.0,0,0.00,23.82
2025-11-14 07:22:05,0,0.07,24.12,0,-0.00,24.33,1.123247,1.123247,0.0,0,0.00,23.82
2025-11-14 07:24:05,0,0.02,24.12,0,-0.00,24.33,1.124263,1.124263,0.0,0,0.00,23.82
2025-11-14 07:26:05,0,0.10,24.22,0,-0.00,24.33,1.124973,1.124973,0.0,0,0.00,23.82
2025-11-14 07:28:05,0,0.12,24.23,0,-0.00,24.33,1.125329,1.125329,0.0,0,0.00,23.82
2025-11-14 07:30:05,0,0.12,24.23,0,-0.00,24.33,1.125447,1.125447,0.0,0,0.00,23.82
2025-11-14 07:32:05,0,0.12,24.23,0,-0.00,24.33,1.12553,1.12553,0.0,0,0.08,23.91
2025-11-14 07:34:05,0,0.04,24.23,0,-0.00,24.33,1.12553,1.12553,0.0,0,0.05,23.92
2025-11-14 07:36:05,0,0.11,24.33,0,-0.00,24.33,1.126402,1.126402,0.0,0,0.01,23.92
2025-11-14 07:38:05,0,0.12,24.33,0,-0.00,24.33,1.127287,1.127287,0.0,0,0.00,23.92
2025-11-14 07:40:05,0,0.06,24.35,0,-0.00,24.33,1.127748,1.1277,0.0,0,0.00,23.92
2025-11-14 07:42:05,0,0.11,24.43,0,-0.05,24.33,1.127748,1.127748,0.0,0,0.00,23.92
2025-11-14 07:44:05,0,0.12,24.43,0,-0.03,24.40,1.128401,1.128401,0.0,0,0.04,23.97
2025-11-14 07:46:05,0,0.05,24.43,0,-0.00,24.43,1.128554,1.128554,0.0,0,0.00,24.02
2025-11-14 07:48:05,0,0.08,24.49,0,-0.00,24.43,1.12906,1.12906,0.0,0,0.00,24.02
2025-11-14 07:50:05,0,0.12,24.53,0,-0.00,24.43,1.12906,1.12906,0.0,0,0.00,24.02
2025-11-14 07:52:05,0,0.12,24.53,0,-0.00,24.43,1.126879,1.126879,0.0,0,0.04,24.06
2025-11-14 07:54:05,0,0.12,24.53,0,-0.00,24.43,1.126857,1.126857,0.0,0,0.00,24.12
2025-11-14 07:56:05,0,0.12,24.53,0,-0.03,24.44,1.126857,1.126857,0.0,0,0.00,24.12
2025-11-14 07:58:05,0,0.12,24.53,0,-0.02,24.51,1.127042,1.127042,0.0,0,0.00,24.12
2025-11-14 08:00:05,0,0.12,24.53,0,-0.00,24.53,1.127099,1.127099,0.0,0,0.00,24.12
2025-11-14 08:02:05,0,0.12,24.53,0,-0.00,24.53,1.127872,1.127872,0.0,0,0.00,24.12
2025-11-14 08:04:05,0,0.12,24.53,0,-0.00,24.53,1.127987,1.127987,0.0,0,0.00,24.12
2025-11-14 08:06:05,0,0.12,24.53,0,-0.00,24.53,1.128684,1.128684,0.0,0,0.00,24.12
2025-11-14 08:08:05,0,0.12,24.53,0,-0.00,24.53,1.128916,1.128916,0.0,0,0.06,24.22
2025-11-14 08:10:05,0,0.07,24.53,0,-0.00,24.53,1.12983,1.12983,0.0,0,0.01,24.23
2025-11-14 08:12:05,0,0.08,24.59,0,-0.00,24.53,1.130778,1.130778,0.0,0,0.00,24.23
2025-11-14 08:14:05,0,0.12,24.64,0,-0.05,24.57,1.130778,1.130778,0.0,0,0.00,24.23
2025-11-14 08:16:05,0,0.12,24.64,0,-0.01,24.64,1.131348,1.131348,0.0,0,0.00,24.23
2025-11-14 08:18:05,0,0.09,24.64,0,-0.00,24.64,1.131348,1.131348,0.0,0,0.00,24.23
2025-11-14 08:20:05,0,0.04,24.64,0,-0.00,24.64,1.132103,1.132103,0.0,0,0.05,24.28
2025-11-14 08:22:05,0,0.10,24.73,0,-0.00,24.64,1.132873,1.132873,0.0,0,0.05,24.33
2025-11-14 08:24:05,0,0.12,24.74,0,-0.00,24.64,1.133214,1.133214,0.0,0,0.00,24.33
2025-11-14 08:26:05,0,0.12,24.74,0,-0.04,24.64,1.133424,1.133424,0.0,0,0.00,24.33
2025-11-14 08:28:05,0,0.05,24.81,0,-0.00,24.74,1.133911,1.133911,0.0,0,0.00,24.33
2025-11-14 08:30:05,0,0.11,25.15,0,-0.00,24.74,1.133911,1.133911,0.0,0,0.04,24.41
2025-11-14 08:32:05,0,0.07,25.87,0,-0.00,24.74,0.94219,0.94219,0.0,0,0.00,24.43
2025-11-14 08:34:05,0,0.12,26.28,0,-0.00,24.83,0.714551,0.714551,0.227591,0,0.00,24.43
2025-11-14 08:36:05,0,0.12,26.54,0,-0.00,24.84,0.686964,0.686964,0.0,0,0.05,24.48
2025-11-14 08:38:05,0,0.07,26.86,0,-0.00,24.84,0.686964,0.686964,0.0,0,0.00,24.53
2025-11-14 08:40:05,0,0.12,27.17,0,-0.02,24.84,0.688355,0.688355,0.0,0,0.00,24.53
2025-11-14 08:42:05,0,0.08,27.44,0,-0.03,24.91,0.688995,0.688995,0.0,0,0.01,24.55
2025-11-14 08:44:05,0,0.12,27.69,0,-0.00,24.94,0.688995,0.688995,0.0,0,0.00,24.64
2025-11-14 08:46:05,0,0.12,27.90,0,-0.00,24.94,0.688635,0.688635,0.0,0,0.00,24.64
2025-11-14 08:48:05,0,0.12,28.06,0,-0.00,24.94,0.688501,0.688501,0.0,0,0.00,24.64
2025-11-14 08:50:05,0,0.12,28.06,0,-0.00,24.94,0.688075,0.688075,0.0,0,0.00,24.64
2025-11-14 08:52:05,0,0.12,28.06,0,-0.00,24.94,0.687193,0.687193,0.0,0,0.00,24.64
2025-11-14 08:54:05,0,0.12,28.11,0,-0.00,24.94,0.687012,0.687012,0.0,0,0.00,24.64
2025-11-14 08:56:05,0,0.06,28.22,0,-0.00,24.94,0.68613,0.68613,0.0,0,0.00,24.64
2025-11-14 08:58:05,0,0.11,28.59,0,-0.00,24.94,0.685735,0.685735,0.0,0,0.00,24.64
2025-11-14 09:00:05,0,0.12,29.01,0,-0.00,24.94,0.685207,0.685207,0.0,0,0.00,24.64
2025-11-14 09:02:05,0,0.16,29.39,0,-0.00,24.94,0.685207,0.685207,0.0,0,0.00,24.64
2025-11-14 09:04:05,1,0.17,29.92,0,-0.00,24.94,0.685207,0.685207,0.0,0,0.00,24.64
2025-11-14 09:06:05,1,0.12,30.40,0,-0.00,24.94,0.684484,0.684484,0.0,0,0.00,24.64
2025-11-14 09:08:05,1,0.19,30.84,0,-0.00,24.94,0.684074,0.684379,0.0,0,0.00,24.64
2025-11-14 09:10:05,1,0.17,31.21,0,-0.00,24.94,0.684074,0.684074,0.0,0,0.00,24.64
2025-11-14 09:12:05,1,0.22,31.92,0,-0.00,24.94,0.684074,0.684074,0.0,0,0.00,24.64
2025-11-14 09:14:05,1,0.26,33.02,0,-0.00,24.94,0.683736,0.683902,0.0,0,0.00,24.64
2025-11-14 09:16:05,1,0.33,34.31,0,-0.00,24.94,0.683902,0.683895,0.0,0,0.04,24.69
2025-11-14 09:18:05,1,0.34,35.73,0,-0.00,24.94,0.683883,0.683883,0.0,0,0.09,24.73
2025-11-14 09:20:05,1,0.40,37.77,0,-0.00,24.94,0.683883,0.683883,0.0,0,0.04,24.74
2025-11-14 09:22:05,1,0.51,40.28,0,-0.00,24.94,0.683845,0.683883,0.0,0,0.00,24.74
2025-11-14 09:24:05,1,0.61,43.31,0,-0.00,24.94,0.684277,0.684277,0.0,0,0.00,24.74
2025-11-14 09:26:05,1,0.78,47.25,0,-0.00,24.95,0.684277,0.684277,0.0,0,0.00,24.74
2025-11-14 09:28:05,1,0.85,51.94,0,-0.02,25.03,0.686891,0.686891,0.0,0,0.00,24.74
2025-11-14 09:30:05,1,0.86,55.08,0,-0.00,25.05,0.687438,0.687438,0.0,0,0.05,24.84
2025-11-14 09:32:05,1,0.87,57.46,0,0.04,25.13,0.688937,0.688937,0.0,0,0.00,24.84
2025-11-14 09:34:05,1,0.78,59.45,0,0.00,25.15,0.689679,0.689714,0.0,0,0.04,24.88
2025-11-14 09:36:05,1,0.76,60.52,0,-0.04,25.16,0.689892,0.689892,0.0,0,0.00,24.94
2025-11-14 09:38:05,1,0.84,61.44,0,-0.00,25.25,0.690096,0.690096,0.0,0,0.01,24.96
2025-11-14 09:40:05,1,0.79,62.86,0,-0.00,25.25,0.692143,0.692143,0.0,0,0.04,25.05
2025-11-14 09:42:05,1,0.79,63.53,0,-0.01,25.30,0.692187,0.692187,0.0,0,0.05,25.10
2025-11-14 09:44:05,1,0.84,64.12,0,-0.00,25.36,0.693537,0.693537,0.0,0,0.05,25.15
2025-11-14 09:46:05,1,0.74,64.15,0,-0.00,25.36,0.694282,0.694282,0.0,0,0.00,25.15
2025-11-14 09:48:05,1,0.70,63.44,0,-0.00,25.36,0.694482,0.694482,0.0,0,0.05,25.25
2025-11-14 09:50:05,1,0.70,63.82,0,-0.05,25.36,0.694956,0.694705,0.0,0,0.00,25.25
2025-11-14 09:52:05,1,0.72,64.63,0,-0.05,25.41,0.694705,0.694956,0.0,0,0.00,25.25
2025-11-14 09:54:05,1,0.63,65.12,0,-0.01,25.46,0.695291,0.695291,0.0,0,0.04,25.36
2025-11-14 09:56:05,0,0.52,64.62,0,-0.00,25.46,0.69586,0.69586,0.0,0,0.00,25.36
2025-11-14 09:58:05,0,0.39,63.50,0,-0.00,25.46,0.696071,0.696071,0.0,0,0.00,25.36
2025-11-14 10:00:05,0,0.46,62.56,0,-0.00,25.46,0.696071,0.696071,0.0,0,0.00,25.36
2025-11-14 10:02:05,0,0.35,60.98,0,-0.00,25.46,0.696071,0.696071,0.0,0,0.02,25.42
2025-11-14 10:04:05,0,0.41,59.76,0,-0.00,25.46,0.696322,0.696322,0.0,0,0.00,25.46
2025-11-14 10:06:05,0,0.45,58.56,0,-0.00,25.46,0.696554,0.696554,0.0,0,0.00,25.46
2025-11-14 10:08:05,0,0.49,57.44,0,-0.02,25.49,0.697073,0.697073,0.0,0,0.00,25.46
2025-11-14 10:10:05,0,0.45,56.36,0,-0.00,25.56,0.697172,0.697172,0.0,0,0.00,25.46
2025-11-14 10:12:05,0,0.44,55.21,0,-0.00,25.56,0.697653,0.697653,0.0,0,0.06,25.56
2025-11-14 10:14:05,0,0.43,54.09,0,-0.00,25.56,0.697653,0.697653,0.0,0,0.01,25.56
2025-11-14 10:16:05,0,0.39,53.15,0,-0.00,25.56,0.697455,0.697455,0.0,0,0.00,25.56
2025-11-14 10:18:05,0,0.37,52.39,0,-0.03,25.56,0.697974,0.697974,0.0,0,0.00,25.56
2025-11-14 10:20:05,0,0.27,51.63,0,-0.07,25.60,0.697984,0.697984,0.0,0,0.03,25.59
2025-11-14 10:22:05,0,0.26,50.51,0,-0.01,25.66,0.698611,0.698611,0.0,0,0.01,25.64
2025-11-14 10:24:05,0,0.33,49.72,0,-0.00,25.66,0.698709,0.698709,0.0,0,0.00,25.66
2025-11-14 10:26:05,0,0.33,48.99,0,-0.00,25.66,0.699359,0.699359,0.0,0,0.00,25.66
2025-11-14 10:28:05,0,0.29,48.38,0,-0.02,25.71,0.699005,0.699005,0.0,0,0.04,25.71
2025-11-14 10:30:05,0,0.31,48.13,0,-0.00,25.77,0.697999,0.698725,0.0,0,0.00,25.77
2025-11-14 10:32:05,0,0.33,48.21,0,-0.00,25.77,0.698725,0.698725,0.0,0,0.00,25.77
2025-11-14 10:34:05,0,0.35,48.14,0,-0.05,25.78,0.698833,0.698833,0.0,0,0.02,25.82
2025-11-14 10:36:05,0,0.31,47.94,0,-0.01,25.87,0.700536,0.700536,0.0,0,0.00,25.87
2025-11-14 10:38:05,0,0.27,47.81,0,-0.00,25.87,0.700832,0.700832,0.0,0,0.00,25.87
2025-11-14 10:40:05,0,0.25,47.72,0,-0.00,25.87,0.70102,0.700743,0.0,0,0.01,25.98
2025-11-14 10:42:05,0,0.24,47.10,0,-0.00,25.98,0.700743,0.700743,0.0,0,0.00,25.98
2025-11-14 10:44:05,0,0.25,46.48,0,-0.00,25.98,0.701144,0.701144,0.0,0,0.02,26.08
2025-11-14 10:46:05,0,0.26,46.14,0,-0.00,25.98,0.701434,0.701434,0.0,0,0.00,26.08
2025-11-14 10:48:05,0,0.28,45.73,0,-0.00,25.98,0.701545,0.701434,0.0,0,0.05,26.13
2025-11-14 10:50:05,0,0.27,45.49,0,-0.00,25.98,0.699184,0.699184,0.0,0,0.00,26.18
2025-11-14 10:52:05,0,0.25,45.34,0,-0.00,25.98,0.697879,0.697879,0.0,0,0.00,26.18
2025-11-14 10:54:05,0,0.21,45.10,0,-0.00,25.98,0.697748,0.697879,0.0,0,0.00,26.18
2025-11-14 10:56:05,0,0.25,44.80,0,-0.02,25.98,0.697894,0.697879,0.0,0,0.00,26.18
2025-11-14 10:58:05,0,0.29,45.07,0,-0.04,26.04,0.697283,0.697751,0.0,0,0.02,26.29
2025-11-14 11:00:05,1,0.31,45.67,0,-0.00,26.08,0.697341,0.697341,0.0,0,0.00,26.29
2025-11-14 11:02:05,1,0.40,47.05,0,-0.00,26.08,0.697751,0.697751,0.0,0,0.00,26.29
2025-11-14 11:04:05,1,0.46,48.56,0,0.01,26.13,0.699432,0.699432,0.0,0,0.01,26.35
2025-11-14 11:06:05,1,0.53,50.21,0,0.00,26.18,0.699976,0.699976,0.0,0,0.00,26.39
2025-11-14 11:08:05,1,0.58,51.65,0,0.00,26.18,0.700075,0.700075,0.0,0,0.00,26.44
2025-11-14 11:10:05,1,0.54,53.00,0,-0.04,26.22,0.70082,0.700301,0.0,0,0.00,26.49
2025-11-14 11:12:05,1,0.46,53.86,0,-0.00,26.29,0.700301,0.70032,0.0,0,0.00,26.54
2025-11-14 11:14:05,1,0.50,54.25,0,-0.00,26.29,0.70032,0.70032,0.0,0,0.00,26.60
2025-11-14 11:16:05,0,0.47,53.98,0,-0.00,26.29,0.70032,0.70032,0.0,0,0.04,26.64
2025-11-14 11:18:05,0,0.43,54.02,0,-0.00,26.29,0.700944,0.700944,0.0,0,0.00,26.70
2025-11-14 11:20:05,0,0.43,53.86,0,-0.03,26.33,0.700944,0.700944,0.0,0,0.00,26.70
2025-11-14 11:22:05,0,0.43,53.70,0,-0.00,26.39,0.700485,0.700944,0.0,0,0.00,26.70
2025-11-14 11:24:05,0,0.43,53.47,0,-0.00,26.39,0.701354,0.701354,0.0,0,0.01,26.81
2025-11-14 11:26:05,0,0.38,53.23,0,-0.00,26.39,0.701997,0.701997,0.0,0,0.00,26.81
2025-11-14 11:28:05,0,0.41,52.83,0,-0.04,26.40,0.703105,0.702125,0.0,0,0.00,26.81
2025-11-14 11:30:05,0,0.28,52.01,0,-0.00,26.49,0.702125,0.703105,0.0,0,0.02,26.91
2025-11-14 11:32:05,0,0.33,51.40,0,-0.00,26.49,0.703337,0.703337,0.0,0,0.00,26.91
2025-11-14 11:34:05,0,0.32,50.44,0,-0.02,26.54,0.70384,0.70384,0.0,0,0.02,26.98
2025-11-14 11:36:05,0,0.24,49.30,0,-0.00,26.60,0.703901,0.70384,0.0,0,0.00,27.01
2025-11-14 11:38:05,0,0.19,47.86,0,-0.00,26.60,0.70384,0.703901,0.0,0,0.05,27.06
2025-11-14 11:40:05,0,0.16,46.51,0,-0.07,26.62,0.70405,0.704022,0.0,0,0.00,27.12
2025-11-14 11:42:05,0,0.18,45.40,0,-0.03,26.68,0.703942,0.703942,0.0,0,0.00,27.12
2025-11-14 11:44:05,0,0.18,44.61,0,-0.00,26.70,0.703226,0.703942,0.0,0,0.00,27.12
2025-11-14 11:46:05,0,0.19,43.89,0,-0.00,26.70,0.703942,0.703942,0.0,0,0.08,27.22
2025-11-14 11:48:05,0,0.18,43.30,0,-0.00,26.70,0.704486,0.704486,0.0,0,0.01,27.22
2025-11-14 11:50:05,0,0.18,42.73,0,-0.00,26.70,0.704849,0.704849,0.0,0,0.00,27.22
2025-11-14 11:52:05,0,0.17,42.15,0,-0.00,26.70,0.704849,0.704849,0.0,0,0.00,27.22
2025-11-14 11:54:05,0,0.16,41.71,0,-0.00,26.70,0.703879,0.703879,0.0,0,0.00,27.22
2025-11-14 11:56:05,0,0.18,41.21,0,-0.00,26.70,0.704009,0.704009,0.0,0,0.01,27.28
2025-11-14 11:58:05,0,0.20,40.87,0,-0.04,26.75,0.704442,0.704009,0.0,0,0.00,27.33
2025-11-14 12:00:05,0,0.13,40.54,0,-0.00,26.81,0.702612,0.702612,0.0,0,0.00,27.33
2025-11-14 12:02:05,0,0.14,40.37,0,-0.05,26.81,0.702612,0.702612,0.0,0,0.05,27.43
