Timestamp,Usage EXACT 29567,Gradient EXACT 29567,Temperature EXACT 29567,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg),Usage EXACT 29344,Gradient EXACT 29344,Temperature EXACT 29344
2025-11-17 02:11:24,0,0.05,22.39,0.261761,0.261761,0.0,0.005994,0.005941,0.0,0,0.00,22.39
2025-11-17 02:13:24,0,0.05,22.39,0.261761,0.261761,0.0,0.005595,0.005994,0.0,0,0.00,22.39
2025-11-17 02:15:24,0,0.05,22.39,0.261424,0.261424,0.0,0.005994,0.005595,0.0,0,0.00,22.39
2025-11-17 02:17:24,0,0.05,22.39,0.261146,0.261146,0.0,0.005485,0.005485,0.0,0,0.00,22.39
2025-11-17 02:19:24,0,0.05,22.39,0.261146,0.261146,0.0,0.005485,0.005485,0.0,0,0.00,22.39
2025-11-17 02:21:24,0,0.05,22.39,0.260914,0.260914,0.0,0.006242,0.006033,0.0,0,0.00,22.39
2025-11-17 02:23:24,0,0.05,22.39,0.260914,0.260914,0.0,0.006033,0.006033,0.0,0,0.00,22.39
2025-11-17 02:25:24,0,0.05,22.39,0.261502,0.261279,0.0,0.005604,0.005604,0.0,0,0.00,22.39
2025-11-17 02:27:24,0,0.05,22.39,0.261279,0.261279,0.0,0.005604,0.005604,0.0,0,0.00,22.39
2025-11-17 02:29:24,0,0.05,22.39,0.260975,0.260975,0.0,0.005764,0.005764,0.0,0,0.00,22.39
2025-11-17 02:31:24,0,0.05,22.39,0.261216,0.261216,0.0,0.006024,0.006024,0.0,0,0.00,22.39
2025-11-17 02:33:24,0,0.05,22.39,0.261363,0.261363,0.0,0.006024,0.006024,0.0,0,0.00,22.39
2025-11-17 02:35:24,0,0.04,22.38,0.261363,0.261363,0.0,0.006085,0.006085,0.0,0,0.00,22.39
2025-11-17 02:37:24,0,0.04,22.38,0.261363,0.261363,0.0,0.006128,0.006358,0.0,0,0.00,22.39
2025-11-17 02:39:24,0,0.03,22.37,0.261357,0.261357,0.0,0.006358,0.006358,0.0,0,0.00,22.39
2025-11-17 02:41:24,0,-0.01,22.33,0.261457,0.261457,0.0,0.006358,0.006358,0.0,0,0.00,22.39
2025-11-17 02:43:24,0,-0.01,22.33,0.261496,0.261457,0.0,0.006113,0.006113,0.0,0,0.00,22.39
2025-11-17 02:45:24,0,-0.01,22.33,0.261384,0.261384,0.0,0.005663,0.005663,0.0,0,0.00,22.39
2025-11-17 02:47:24,0,-0.01,22.33,0.261288,0.261288,0.0,0.006352,0.006352,0.0,0,0.00,22.39
2025-11-17 02:49:24,0,0.03,22.37,0.261228,0.261228,0.0,0.006358,0.006352,0.0,0,0.00,22.39
2025-11-17 02:51:24,0,0.03,22.37,0.261213,0.261213,0.0,0.006352,0.006352,0.0,0,0.00,22.39
2025-11-17 02:53:24,0,0.04,22.38,0.261165,0.261165,0.0,0.006254,0.006254,0.0,0,0.00,22.39
2025-11-17 02:55:24,0,0.03,22.37,0.261165,0.261165,0.0,0.006223,0.006223,0.0,0,0.00,22.39
2025-11-17 02:57:24,0,-0.01,22.32,0.26096,0.26096,0.0,0.005718,0.005718,0.0,0,0.00,22.39
2025-11-17 02:59:24,0,-0.03,22.31,0.260559,0.260559,0.0,0.005715,0.005718,0.0,0,0.00,22.39
2025-11-17 03:01:24,0,-0.03,22.31,0.260324,0.260559,0.0,0.005718,0.005718,0.0,0,0.00,22.39
2025-11-17 03:03:24,0,-0.05,22.29,0.260559,0.260559,0.0,0.006003,0.006003,0.0,0,0.00,22.39
2025-11-17 03:05:24,0,-0.04,22.30,0.26071,0.26071,0.0,0.006003,0.006003,0.0,0,0.01,22.39
2025-11-17 03:07:24,0,-0.05,22.29,0.260472,0.26071,0.0,0.005889,0.005889,0.0,0,0.00,22.39
2025-11-17 03:09:24,0,-0.05,22.29,0.260472,0.260472,0.0,0.005702,0.005702,0.0,0,0.05,22.39
2025-11-17 03:11:24,0,-0.05,22.29,0.260472,0.260472,0.0,0.005785,0.005785,0.0,0,0.09,22.39
2025-11-17 03:13:24,0,-0.05,22.29,0.260372,0.260472,0.0,0.005892,0.005892,0.0,0,0.04,22.39
2025-11-17 03:15:24,0,-0.05,22.29,0.260532,0.260532,0.0,0.005972,0.005972,0.0,0,0.03,22.39
2025-11-17 03:17:24,0,-0.04,22.29,0.260538,0.260538,0.0,0.005972,0.005972,0.0,0,0.03,22.39
2025-11-17 03:19:24,0,-0.03,22.29,0.260634,0.260559,0.0,0.005896,0.005896,0.0,0,0.02,22.38
2025-11-17 03:21:24,0,0.01,22.29,0.259773,0.260297,0.0,0.005831,0.005871,0.0,0,0.03,22.39
2025-11-17 03:23:24,0,0.04,22.29,0.259827,0.259827,0.0,0.005831,0.005831,0.0,0,-0.02,22.34
2025-11-17 03:25:24,0,0.05,22.29,0.260035,0.260035,0.0,0.005813,0.005813,0.0,0,-0.07,22.29
2025-11-17 03:27:24,0,0.05,22.29,0.260035,0.260297,0.0,0.005509,0.005516,0.0,0,-0.07,22.29
2025-11-17 03:29:24,0,0.05,22.29,0.260303,0.260303,0.0,0.005745,0.005516,0.0,0,-0.07,22.29
2025-11-17 03:31:24,0,0.05,22.29,0.260303,0.260303,0.0,0.005745,0.005745,0.0,0,-0.07,22.29
2025-11-17 03:33:24,0,0.05,22.29,0.260875,0.26064,0.0,0.005782,0.005782,0.0,0,-0.07,22.29
2025-11-17 03:35:24,0,0.05,22.29,0.26064,0.26064,0.0,0.005825,0.005825,0.0,0,-0.07,22.29
2025-11-17 03:37:24,0,0.05,22.29,0.260411,0.260411,0.0,0.005978,0.005825,0.0,0,-0.07,22.29
2025-11-17 03:39:24,0,0.05,22.29,0.260125,0.260125,0.0,0.005825,0.005825,0.0,0,-0.07,22.29
2025-11-17 03:41:24,0,0.05,22.29,0.260056,0.260056,0.0,0.005555,0.005555,0.0,0,-0.07,22.29
2025-11-17 03:43:24,0,0.05,22.29,0.260008,0.260056,0.0,0.005555,0.005555,0.0,0,-0.07,22.29
2025-11-17 03:45:24,0,0.05,22.29,0.260267,0.260137,0.0,0.005889,0.005555,0.0,0,-0.07,22.29
2025-11-17 03:47:24,0,0.05,22.29,0.260137,0.260137,0.0,0.005286,0.005286,0.0,0,-0.07,22.29
2025-11-17 03:49:24,0,0.05,22.29,0.260137,0.260137,0.0,0.005286,0.005286,0.0,0,-0.07,22.29
2025-11-17 03:51:24,0,0.05,22.29,0.260143,0.260143,0.0,0.005755,0.005755,0.0,0,-0.07,22.29
2025-11-17 03:53:24,0,0.05,22.29,0.260185,0.260185,0.0,0.005834,0.005834,0.0,0,-0.07,22.29
2025-11-17 03:55:24,0,0.05,22.29,0.260619,0.260619,0.0,0.005834,0.005834,0.0,0,-0.07,22.29
2025-11-17 03:57:24,0,0.05,22.29,0.260619,0.260619,0.0,0.005981,0.005834,0.0,0,-0.07,22.29
2025-11-17 03:59:24,0,0.01,22.24,0.260207,0.260207,0.0,0.005454,0.005454,0.0,0,-0.07,22.29
2025-11-17 04:01:24,0,-0.02,22.21,0.260204,0.260204,0.0,0.005396,0.005396,0.0,0,-0.07,22.29
2025-11-17 04:03:24,0,-0.05,22.19,0.260026,0.260026,0.0,0.004618,0.004618,0.0,0,-0.07,22.29
2025-11-17 04:05:24,0,-0.05,22.19,0.260026,0.260026,0.0,0.004618,0.004618,0.0,0,-0.06,22.29
2025-11-17 04:07:24,0,-0.05,22.19,0.260005,0.260005,0.0,0.006052,0.006052,0.0,0,-0.04,22.29
2025-11-17 04:09:24,0,-0.05,22.19,0.260002,0.260002,0.0,0.006677,0.006677,0.0,0,0.02,22.29
2025-11-17 04:11:24,0,0.02,22.19,0.2597,0.2597,0.0,0.006714,0.006714,0.0,0,-0.02,22.25
2025-11-17 04:13:24,0,0.05,22.19,0.259499,0.259613,0.0,0.007207,0.006714,0.0,0,-0.06,22.19
2025-11-17 04:15:24,0,0.05,22.19,0.259613,0.259613,0.0,0.006251,0.006542,0.0,0,-0.07,22.19
2025-11-17 04:17:24,0,0.05,22.19,0.259613,0.259613,0.0,0.006542,0.006542,0.0,0,-0.07,22.19
2025-11-17 04:19:24,0,0.02,22.15,0.259613,0.259613,0.0,0.006542,0.006542,0.0,0,-0.07,22.19
2025-11-17 04:21:24,0,-0.04,22.09,0.259508,0.259758,0.0,0.006542,0.006542,0.0,0,-0.05,22.19
2025-11-17 04:23:24,0,-0.05,22.09,0.259944,0.259508,0.0,0.005954,0.005954,0.0,0,0.00,22.19
2025-11-17 04:25:24,0,-0.05,22.09,0.259381,0.259381,0.0,0.005954,0.005954,0.0,0,0.03,22.19
2025-11-17 04:27:24,0,0.03,22.09,0.259363,0.259363,0.0,0.005954,0.005954,0.0,0,-0.02,22.13
2025-11-17 04:29:24,0,0.05,22.09,0.259336,0.259336,0.0,0.006006,0.005935,0.0,0,-0.07,22.09
2025-11-17 04:31:24,0,0.05,22.09,0.25933,0.25933,0.0,0.005874,0.005935,0.0,0,-0.07,22.09
2025-11-17 04:33:24,0,0.05,22.09,0.259086,0.259086,0.0,0.005874,0.005874,0.0,0,-0.07,22.09
2025-11-17 04:35:24,0,-0.00,22.03,0.259086,0.259086,0.0,0.006131,0.006131,0.0,0,-0.07,22.09
2025-11-17 04:37:24,0,-0.05,21.99,0.259023,0.259023,0.0,0.006131,0.006131,0.0,0,-0.07,22.09
2025-11-17 04:39:24,0,-0.05,21.99,0.259011,0.259011,0.0,0.005929,0.005929,0.0,0,0.02,22.09
2025-11-17 04:41:24,0,-0.01,21.99,0.258504,0.258504,0.0,0.005356,0.005776,0.0,0,-0.01,22.05
2025-11-17 04:43:24,0,0.04,21.99,0.258504,0.258504,0.0,0.005776,0.005776,0.0,0,-0.06,21.99
2025-11-17 04:45:24,0,0.05,21.99,0.258426,0.258504,0.0,0.005776,0.005776,0.0,0,-0.07,21.99
2025-11-17 04:47:24,0,0.05,21.99,0.258688,0.258426,0.0,0.005813,0.005813,0.0,0,-0.07,21.99
2025-11-17 04:49:24,0,0.05,21.99,0.258423,0.258688,0.0,0.006355,0.00599,0.0,0,-0.07,21.99
2025-11-17 04:51:24,0,0.05,21.99,0.258709,0.258468,0.0,0.00599,0.00599,0.0,0,-0.07,21.99
2025-11-17 04:53:24,0,0.05,21.99,0.258071,0.258468,0.0,0.00599,0.005862,0.0,0,-0.07,21.99
2025-11-17 04:55:24,0,0.05,21.99,0.258468,0.258378,0.0,0.005666,0.005666,0.0,0,-0.07,21.99
2025-11-17 04:57:24,0,0.05,21.99,0.258378,0.258378,0.0,0.005666,0.005666,0.0,0,-0.07,21.99
2025-11-17 04:59:24,0,0.05,21.99,0.258378,0.258378,0.0,0.006027,0.005822,0.0,0,-0.06,21.99
2025-11-17 05:01:24,0,0.05,21.99,0.258233,0.258233,0.0,0.005822,0.005929,0.0,0,0.01,21.99
2025-11-17 05:03:24,0,0.03,21.96,0.258233,0.258224,0.0,0.005822,0.005822,0.0,0,0.03,21.99
2025-11-17 05:05:24,0,-0.01,21.91,0.258224,0.258224,0.0,0.005558,0.005558,0.0,0,-0.02,21.93
2025-11-17 05:07:24,0,-0.05,21.89,0.257824,0.257824,0.0,0.005454,0.005454,0.0,0,-0.07,21.89
2025-11-17 05:09:24,0,-0.04,21.89,0.257224,0.257224,0.0,0.005555,0.005555,0.0,0,-0.07,21.89
2025-11-17 05:11:24,0,0.03,21.89,0.257224,0.257224,0.0,0.006055,0.006055,0.0,0,-0.07,21.89
2025-11-17 05:13:24,0,0.05,21.89,0.25786,0.257188,0.0,0.006055,0.006055,0.0,0,0.00,21.89
2025-11-17 05:15:24,0,0.05,21.89,0.257004,0.257188,0.0,0.005978,0.005978,0.0,0,0.09,21.89
2025-11-17 05:17:24,0,0.00,21.84,0.257411,0.257411,0.0,0.005978,0.005978,0.0,0,0.09,21.88
2025-11-17 05:19:24,0,-0.04,21.79,0.257411,0.257411,0.0,0.005846,0.005846,0.0,0,0.04,21.82
2025-11-17 05:21:24,0,-0.05,21.79,0.257631,0.257411,0.0,0.005727,0.005727,0.0,0,0.00,21.79
2025-11-17 05:23:24,0,-0.02,21.79,0.257278,0.257387,0.0,0.005316,0.005497,0.0,0,0.00,21.79
2025-11-17 05:25:24,0,0.04,21.79,0.257387,0.257387,0.0,0.005497,0.005497,0.0,0,0.00,21.79
2025-11-17 05:27:24,0,0.05,21.79,0.257667,0.257667,0.0,0.005739,0.005497,0.0,0,0.00,21.79
2025-11-17 05:29:24,0,0.05,21.79,0.257887,0.257887,0.0,0.005739,0.005739,0.0,0,0.03,21.79
2025-11-17 05:31:24,0,0.05,21.79,0.257836,0.257836,0.0,0.006138,0.006138,0.0,0,0.09,21.79
2025-11-17 05:33:24,0,0.03,21.77,0.257667,0.257667,0.0,0.006138,0.006138,0.0,0,0.09,21.78
2025-11-17 05:35:24,0,0.03,21.76,0.257667,0.257667,0.0,0.005926,0.005926,0.0,0,0.06,21.75
2025-11-17 05:37:24,0,0.00,21.73,0.257667,0.257667,0.0,0.005926,0.005926,0.0,0,0.02,21.70
2025-11-17 05:39:24,0,-0.02,21.71,0.257917,0.257914,0.0,0.006128,0.006012,0.0,0,0.00,21.69
2025-11-17 05:41:24,0,-0.02,21.71,0.257914,0.257914,0.0,0.006012,0.006012,0.0,0,0.00,21.69
2025-11-17 05:43:24,0,-0.04,21.69,0.25767,0.25767,0.0,0.005758,0.005923,0.0,0,0.00,21.69
2025-11-17 05:45:24,0,-0.05,21.69,0.25704,0.257601,0.0,0.005923,0.005923,0.0,0,0.00,21.69
2025-11-17 05:47:24,0,-0.05,21.69,0.257601,0.257568,0.0,0.00626,0.00626,0.0,0,0.00,21.69
2025-11-17 05:49:24,0,-0.05,21.69,0.257745,0.257745,0.0,0.006845,0.006358,0.0,0,0.00,21.69
2025-11-17 05:51:24,0,-0.05,21.69,0.257745,0.257745,0.0,0.00626,0.00626,0.0,0,0.00,21.69
2025-11-17 05:53:24,0,-0.05,21.69,0.257745,0.257745,0.0,0.006027,0.006027,0.0,0,0.00,21.69
2025-11-17 05:55:24,0,-0.03,21.69,0.258185,0.257781,0.0,0.005751,0.005868,0.0,0,0.00,21.69
2025-11-17 05:57:24,0,-0.01,21.69,0.257369,0.257519,0.0,0.005868,0.005868,0.0,0,0.00,21.69
2025-11-17 05:59:24,0,0.03,21.69,0.257519,0.257519,0.0,0.005868,0.005868,0.0,0,0.00,21.69
2025-11-17 06:01:24,0,0.05,21.69,0.257519,0.257519,0.0,0.005997,0.005997,0.0,0,0.00,21.69
2025-11-17 06:03:24,0,0.05,21.69,0.257932,0.257742,0.0,0.006665,0.006165,0.0,0,0.00,21.69
2025-11-17 06:05:24,0,0.05,21.69,0.257742,0.257742,0.0,0.006165,0.006165,0.0,0,0.00,21.69
2025-11-17 06:07:24,0,0.04,21.69,0.257679,0.257679,0.0,0.005975,0.006165,0.0,0,0.00,21.69
2025-11-17 06:09:24,0,0.05,21.69,0.257679,0.257679,0.0,0.00653,0.00653,0.0,0,0.00,21.69
2025-11-17 06:11:24,0,0.00,21.58,0.258068,0.258068,0.0,0.00672,0.00672,0.0,0,0.00,21.69
2025-11-17 06:13:24,0,0.00,21.48,0.258068,0.258068,0.0,0.00672,0.00672,0.0,0,0.00,21.69
2025-11-17 06:15:24,0,0.02,21.38,0.258522,0.258522,0.0,0.007023,0.007023,0.0,0,0.05,21.65
2025-11-17 06:17:24,0,0.00,21.28,0.258794,0.258794,0.0,0.007409,0.007391,0.0,0,0.01,21.58
2025-11-17 06:19:24,0,0.00,21.23,0.258794,0.258794,0.0,0.007391,0.007391,0.0,0,0.00,21.58
2025-11-17 06:21:24,0,0.04,21.18,0.258336,0.258336,0.0,0.006983,0.006983,0.0,0,0.00,21.58
2025-11-17 06:23:24,0,0.05,21.18,0.258025,0.258025,0.0,0.006983,0.006983,0.0,0,0.00,21.58
2025-11-17 06:25:24,0,-0.01,21.11,0.257965,0.257965,0.0,0.007103,0.007103,0.0,0,0.03,21.58
2025-11-17 06:27:24,0,-0.05,21.08,0.257965,0.257965,0.0,0.007103,0.007103,0.0,0,0.08,21.57
2025-11-17 06:29:24,0,0.03,21.08,0.258131,0.258131,0.0,0.006649,0.006649,0.0,0,0.01,21.48
2025-11-17 06:31:24,0,0.00,21.03,0.258131,0.258131,0.0,0.00664,0.006649,0.0,0,0.00,21.48
2025-11-17 06:33:24,0,0.04,20.98,0.257977,0.258113,0.0,0.006806,0.006806,0.0,0,0.07,21.47
2025-11-17 06:35:24,0,0.05,20.98,0.258113,0.258113,0.0,0.006901,0.006901,0.0,0,0.01,21.38
2025-11-17 06:37:24,0,0.05,20.98,0.258441,0.258369,0.0,0.006968,0.006901,0.0,0,0.00,21.38
2025-11-17 06:39:24,0,0.05,20.98,0.258369,0.258399,0.0,0.006695,0.006726,0.0,0,0.02,21.38
2025-11-17 06:41:24,0,-0.04,20.88,0.257986,0.257986,0.0,0.006726,0.006695,0.0,0,0.09,21.38
2025-11-17 06:43:24,0,0.03,20.88,0.257929,0.257929,0.0,0.006634,0.006726,0.0,0,0.05,21.32
2025-11-17 06:45:24,0,0.05,20.88,0.257929,0.257929,0.0,0.006845,0.006845,0.0,0,0.00,21.28
2025-11-17 06:47:24,0,0.05,20.88,0.257944,0.257908,0.0,0.007094,0.007094,0.0,0,0.04,21.28
2025-11-17 06:49:24,0,0.05,20.88,0.257691,0.257944,0.0,0.007186,0.007152,0.0,0,0.04,20.97
2025-11-17 06:51:24,0,0.00,20.88,0.257944,0.257944,0.0,0.007186,0.007186,0.0,0,0.00,20.88
2025-11-17 06:53:24,0,0.00,20.93,0.258043,0.257706,0.0,0.007489,0.007388,0.0,0,0.00,20.88
2025-11-17 06:55:24,0,0.05,20.98,0.257706,0.257872,0.0,0.007388,0.007388,0.0,0,0.07,20.96
2025-11-17 06:57:24,0,0.02,20.98,0.258043,0.258043,0.0,0.006839,0.006839,0.0,0,0.01,20.98
2025-11-17 06:59:24,0,-0.04,20.98,0.258164,0.258164,0.0,0.007066,0.007066,0.0,0,0.03,21.01
2025-11-17 07:01:24,0,0.00,21.04,0.258164,0.258164,0.0,0.007317,0.007066,0.0,0,0.04,21.08
2025-11-17 07:03:24,0,0.05,21.08,0.258164,0.258164,0.0,0.007317,0.007317,0.0,0,0.00,21.08
2025-11-17 07:05:24,0,0.02,21.05,0.258083,0.258083,0.0,0.007765,0.007765,0.0,0,0.00,21.08
2025-11-17 07:07:24,0,-0.04,20.98,0.258083,0.258083,0.0,0.007961,0.007961,0.0,0,0.00,21.08
2025-11-17 07:09:24,0,-0.05,20.98,0.258565,0.258565,0.0,0.008322,0.008322,0.0,0,0.00,21.08
2025-11-17 07:11:24,0,-0.05,20.98,0.258565,0.258565,0.0,0.008338,0.008322,0.0,0,0.00,21.08
2025-11-17 07:13:24,0,-0.03,21.00,0.258565,0.258565,0.0,0.008374,0.008374,0.0,0,0.01,21.08
2025-11-17 07:15:24,0,0.04,20.98,0.258501,0.258565,0.0,0.008476,0.008374,0.0,0,0.01,21.08
2025-11-17 07:17:24,0,0.04,20.97,0.258761,0.258501,0.0,0.008043,0.008043,0.0,0,0.05,21.08
2025-11-17 07:19:24,0,0.05,20.98,0.258405,0.258601,0.0,0.008043,0.008043,0.0,0,0.08,21.08
2025-11-17 07:21:24,0,-0.02,20.89,0.258601,0.258405,0.0,0.008427,0.008427,0.0,0,0.06,21.04
2025-11-17 07:23:24,0,-0.01,20.88,0.258354,0.258601,0.0,0.008561,0.008561,0.0,0,0.02,20.98
2025-11-17 07:25:24,0,0.04,20.88,0.258953,0.258923,0.0,0.00881,0.00881,0.0,0,0.01,20.98
2025-11-17 07:27:24,0,0.05,20.88,0.258923,0.258923,0.0,0.009205,0.009205,0.0,0,0.01,20.98
2025-11-17 07:29:24,0,-0.00,20.88,0.258887,0.258887,0.0,0.009275,0.009205,0.0,0,0.01,20.98
2025-11-17 07:31:24,0,-0.00,20.93,0.258887,0.258887,0.0,0.009104,0.009275,0.0,0,0.04,21.05
2025-11-17 07:33:24,0,0.04,20.98,0.258574,0.258574,0.0,0.009275,0.009104,0.0,0,0.01,21.08
2025-11-17 07:35:24,0,0.03,20.98,0.258547,0.258547,0.0,0.009104,0.009104,0.0,0,0.01,21.08
2025-11-17 07:37:24,0,-0.04,20.98,0.258312,0.258547,0.0,0.009021,0.009021,0.0,0,0.07,21.18
2025-11-17 07:39:24,0,-0.04,20.99,0.258568,0.258568,0.0,0.008883,0.008883,0.0,0,0.02,21.18
2025-11-17 07:41:24,0,0.03,21.07,0.258631,0.258631,0.0,0.008883,0.008883,0.0,0,0.01,21.18
2025-11-17 07:43:24,0,0.01,21.04,0.258631,0.258631,0.0,0.008969,0.008969,0.0,0,0.01,21.18
2025-11-17 07:45:24,0,-0.02,20.98,0.258275,0.258275,0.0,0.008969,0.008969,0.0,0,0.04,21.18
2025-11-17 07:47:24,0,0.03,20.98,0.25839,0.25839,0.0,0.009425,0.009425,0.0,0,0.08,21.18
2025-11-17 07:49:24,0,0.04,20.98,0.258908,0.258773,0.0,0.009588,0.009493,0.0,0,0.06,21.18
2025-11-17 07:51:24,0,-0.04,20.98,0.258908,0.258908,0.0,0.009493,0.009493,0.0,0,0.02,21.18
2025-11-17 07:53:24,0,0.00,21.04,0.259134,0.259134,0.0,0.009493,0.009493,0.0,0,0.05,21.22
2025-11-17 07:55:24,0,0.00,21.13,0.259134,0.259134,0.0,0.009732,0.009732,0.0,0,0.01,21.28
2025-11-17 07:57:24,0,0.05,21.18,0.259116,0.259116,0.0,0.009897,0.009897,0.0,0,0.05,21.32
2025-11-17 07:59:24,0,-0.01,21.18,0.258875,0.258875,0.0,0.010014,0.010014,0.0,0,0.05,21.38
2025-11-17 08:01:24,0,0.02,21.24,0.258875,0.258875,0.0,0.010014,0.010014,0.0,0,0.01,21.38
2025-11-17 08:03:24,0,0.05,21.28,0.259324,0.259324,0.0,0.010139,0.010139,0.0,0,0.06,21.44
2025-11-17 08:05:24,0,-0.01,21.28,0.259324,0.2593,0.0,0.010139,0.010139,0.0,0,0.02,21.48
2025-11-17 08:07:24,0,-0.05,21.28,0.258848,0.2593,0.0,0.009891,0.009891,0.0,0,0.01,21.48
2025-11-17 08:09:24,0,0.00,21.34,0.259872,0.259486,0.0,0.010213,0.010213,0.0,0,0.01,21.48
2025-11-17 08:11:24,0,0.05,21.38,0.259703,0.259703,0.0,0.010348,0.010348,0.0,0,0.01,21.48
2025-11-17 08:13:24,0,0.05,21.38,0.259652,0.259652,0.0,0.010706,0.010706,0.0,0,0.05,21.53
2025-11-17 08:15:24,0,0.05,21.38,0.259652,0.259652,0.0,0.010896,0.010896,0.0,0,0.10,21.58
2025-11-17 08:17:24,0,-0.00,21.38,0.259734,0.259734,0.0,0.011197,0.011197,0.0,0,0.11,21.58
2025-11-17 08:19:24,0,-0.05,21.38,0.259866,0.259866,0.0,0.011261,0.011261,0.0,0,0.03,21.58
2025-11-17 08:21:24,0,0.00,21.44,0.259598,0.259598,0.0,0.012088,0.012088,0.0,0,0.01,21.58
2025-11-17 08:23:24,0,0.01,21.48,0.259598,0.259598,0.0,0.012165,0.012165,0.0,0,0.06,21.63
2025-11-17 08:25:24,0,0.01,21.54,0.260276,0.260276,0.0,0.012634,0.012634,0.0,0,0.01,21.69
2025-11-17 08:27:24,0,-0.01,21.58,0.260062,0.260062,0.0,0.012916,0.012916,0.0,0,0.06,21.78
2025-11-17 08:29:24,0,0.04,21.69,0.260062,0.260062,0.0,0.013102,0.013102,0.0,0,0.02,21.79
2025-11-17 08:31:24,0,0.00,21.69,0.260499,0.260499,0.0,0.013243,0.013642,0.0,0,0.06,21.89
2025-11-17 08:33:24,0,0.00,21.74,0.260417,0.260417,0.0,0.014092,0.014092,0.0,0,0.01,21.89
2025-11-17 08:35:24,0,0.02,21.79,0.260417,0.260417,0.0,0.014212,0.014212,0.0,0,0.09,21.98
2025-11-17 08:37:24,0,0.00,21.84,0.261535,0.261535,0.0,0.014245,0.014245,0.0,0,0.02,21.99
2025-11-17 08:39:24,0,0.01,21.89,0.261535,0.261535,0.0,0.014512,0.014512,0.0,0,0.06,22.04
2025-11-17 08:41:24,0,0.00,21.94,0.261481,0.261481,0.0,0.014576,0.014576,0.0,0,0.01,22.09
2025-11-17 08:43:24,0,0.02,21.99,0.261505,0.261481,0.0,0.01583,0.01583,0.0,0,0.06,22.15
2025-11-17 08:45:24,0,0.00,22.04,0.261505,0.261481,0.0,0.016375,0.016375,0.0,0,0.01,22.19
2025-11-17 08:47:24,0,0.05,22.09,0.261291,0.261291,0.0,0.016697,0.016375,0.0,0,0.07,22.26
2025-11-17 08:49:24,0,0.00,22.09,0.262126,0.262126,0.0,0.016283,0.016283,0.0,0,0.02,22.29
2025-11-17 08:51:24,0,0.01,22.15,0.262273,0.262213,0.0,0.016283,0.016283,0.0,0,0.05,22.33
2025-11-17 08:53:24,0,0.05,22.19,0.262213,0.262273,0.0,0.016939,0.016939,0.0,0,0.04,22.39
2025-11-17 08:55:24,0,-0.04,22.19,0.262451,0.262451,0.0,0.01753,0.01753,0.0,0,0.01,22.39
2025-11-17 08:57:24,0,0.00,22.25,0.262665,0.262665,0.0,0.01753,0.01753,0.0,0,0.07,22.46
2025-11-17 08:59:24,0,0.05,22.29,0.262963,0.26287,0.0,0.01799,0.01799,0.0,0,0.02,22.49
2025-11-17 09:01:24,0,-0.00,22.29,0.26287,0.262963,0.0,0.018189,0.018189,0.0,0,0.01,22.49
2025-11-17 09:03:24,0,0.04,22.38,0.263162,0.26287,0.0,0.018434,0.018434,0.0,0,0.06,22.60
2025-11-17 09:05:24,0,0.00,22.44,0.263162,0.263162,0.0,0.018679,0.018679,0.0,0,0.04,22.68
2025-11-17 09:07:24,0,0.05,22.49,0.262828,0.262861,0.0,0.019056,0.019056,0.0,0,0.01,22.70
2025-11-17 09:09:24,0,0.05,22.49,0.262861,0.262861,0.0,0.019191,0.019191,0.0,0,0.01,22.70
2025-11-17 09:11:24,0,0.05,22.49,0.263653,0.263653,0.0,0.019681,0.019681,0.0,0,0.01,22.70
2025-11-17 09:13:24,0,-0.02,22.49,0.263885,0.263885,0.0,0.019733,0.019733,0.0,0,0.06,22.75
2025-11-17 09:15:24,0,-0.00,22.60,0.264138,0.264138,0.0,0.020561,0.020561,0.0,0,0.01,22.80
2025-11-17 09:17:24,0,0.04,22.70,0.264138,0.264138,0.0,0.0208,0.020696,0.0,0,0.01,22.90
2025-11-17 09:19:24,0,0.05,22.70,0.264102,0.264138,0.0,0.020696,0.0208,0.0,0,0.01,22.90
2025-11-17 09:21:24,0,0.02,22.70,0.264295,0.264295,0.0,0.020818,0.020818,0.0,0,0.01,22.91
2025-11-17 09:23:24,0,-0.04,22.70,0.264427,0.264427,0.0,0.021305,0.021305,0.0,0,0.10,23.00
2025-11-17 09:25:24,0,-0.05,22.70,0.26456,0.26456,0.0,0.021391,0.021305,0.0,0,0.11,23.00
2025-11-17 09:27:24,0,-0.05,22.70,0.26456,0.26456,0.0,0.021112,0.021112,0.0,0,0.11,23.00
2025-11-17 09:29:24,0,-0.05,22.70,0.264469,0.26456,0.0,0.021088,0.021112,0.0,0,0.11,23.00
2025-11-17 09:31:24,0,-0.03,22.70,0.264707,0.264638,0.0,0.02159,0.021339,0.0,0,0.10,22.99
2025-11-17 09:33:24,0,-0.02,22.70,0.264638,0.264638,0.0,0.021339,0.021339,0.0,0,0.11,23.00
2025-11-17 09:35:24,0,-0.04,22.70,0.264388,0.264388,0.0,0.021339,0.021339,0.0,0,0.11,23.00
2025-11-17 09:37:24,0,-0.04,22.70,0.264319,0.264388,0.0,0.021382,0.021382,0.0,0,0.11,23.00
2025-11-17 09:39:24,0,-0.03,22.70,0.264511,0.264511,0.0,0.022139,0.022139,0.0,0,0.06,22.95
