Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29434,Gradient EXACT 29434,Temperature EXACT 29434,Usage EXACT 29425,Gradient EXACT 29425,Temperature EXACT 29425
2025-11-24 06:43:13,-0.690004,-0.690004,0.0,1,0.65,61.63,0,0.09,26.08
2025-11-24 06:45:13,-0.689802,-0.689802,0.0,1,0.61,61.02,0,0.03,26.08
2025-11-24 06:47:13,-0.689746,-0.689746,0.0,1,0.57,60.71,0,0.03,26.09
2025-11-24 06:49:13,-0.689746,-0.689746,0.0,1,0.56,60.25,0,0.11,26.18
2025-11-24 06:51:13,-0.688371,-0.688371,0.0,1,0.55,59.36,0,0.06,26.18
2025-11-24 06:53:13,-0.688256,-0.688256,0.0,1,0.54,58.57,0,0.02,26.18
2025-11-24 06:55:13,-0.688256,-0.688256,0.0,1,0.53,57.79,0,0.02,26.18
2025-11-24 06:57:13,-0.688579,-0.688579,0.0,1,0.50,57.20,0,0.07,26.25
2025-11-24 06:59:13,-0.688442,-0.688442,0.0,1,0.37,56.03,0,0.12,26.29
2025-11-24 07:01:13,-0.688442,-0.688442,0.0,1,0.46,55.29,0,0.12,26.29
2025-11-24 07:03:13,-0.688442,-0.688442,0.0,1,0.39,54.65,0,0.07,26.29
2025-11-24 07:05:13,-0.688517,-0.688442,0.0,1,0.45,54.57,0,0.02,26.29
2025-11-24 07:07:13,-0.687762,-0.687762,0.0,1,0.46,54.09,0,0.02,26.29
2025-11-24 07:09:13,-0.687616,-0.687681,0.0,1,0.60,54.65,0,0.08,26.36
2025-11-24 07:11:13,-0.68747,-0.68747,0.0,1,0.62,55.85,0,0.11,26.39
2025-11-24 07:13:13,-0.687141,-0.687141,0.0,1,0.57,56.61,0,0.04,26.39
2025-11-24 07:15:13,-0.686974,-0.686974,0.0,1,0.57,57.11,0,0.02,26.39
2025-11-24 07:17:13,-0.686458,-0.686949,0.0,0,0.50,56.95,0,0.02,26.39
2025-11-24 07:19:13,-0.686949,-0.686818,0.0,0,0.48,56.86,0,0.08,26.47
2025-11-24 07:21:13,-0.686818,-0.686818,0.0,0,0.40,56.36,0,0.12,26.49
2025-11-24 07:23:13,-0.686002,-0.686002,0.0,0,0.32,55.37,0,0.03,26.49
2025-11-24 07:25:13,-0.685111,-0.685704,0.0,0,0.30,54.17,0,0.02,26.49
2025-11-24 07:27:13,-0.685704,-0.685704,0.0,0,0.29,52.84,0,0.07,26.56
2025-11-24 07:29:13,-0.686291,-0.686291,0.0,0,0.28,51.40,0,0.12,26.60
2025-11-24 07:31:13,-0.686151,-0.686151,0.0,0,0.26,49.99,0,0.12,26.60
2025-11-24 07:33:13,-0.686089,-0.686151,0.0,0,0.22,48.51,0,0.06,26.60
2025-11-24 07:35:13,-0.686157,-0.686157,0.0,0,0.17,47.03,0,0.02,26.60
2025-11-24 07:37:13,-0.686781,-0.686781,0.0,0,0.14,45.67,0,0.02,26.60
2025-11-24 07:39:13,-0.686781,-0.686781,0.0,0,0.12,44.34,0,0.07,26.66
2025-11-24 07:41:13,-0.685713,-0.685713,0.0,0,0.17,43.18,0,0.08,26.66
2025-11-24 07:43:13,-0.685713,-0.686253,0.0,0,0.12,41.97,0,0.12,26.70
2025-11-24 07:45:13,-0.686253,-0.685713,0.0,0,0.22,40.97,0,0.06,26.70
2025-11-24 07:47:13,-0.685462,-0.685462,0.0,0,0.21,39.98,0,0.02,26.70
2025-11-24 07:49:13,-0.685462,-0.685462,0.0,0,0.11,39.02,0,0.02,26.70
2025-11-24 07:51:13,-0.685635,-0.685635,0.0,0,0.14,38.11,0,0.02,26.70
2025-11-24 07:53:13,-0.685902,-0.685902,0.0,0,0.10,37.29,0,0.02,26.70
2025-11-24 07:55:13,-0.685906,-0.685906,0.0,0,0.10,36.59,0,0.10,26.80
2025-11-24 07:57:13,-0.685899,-0.685899,0.0,0,0.10,35.90,0,0.12,26.81
2025-11-24 07:59:13,-0.685788,-0.685788,0.0,0,0.05,35.22,0,0.07,26.81
2025-11-24 08:01:13,-0.685558,-0.685558,0.0,0,0.09,34.66,0,0.03,26.81
2025-11-24 08:03:13,-0.685114,-0.685114,0.0,0,0.14,34.14,0,0.04,26.83
2025-11-24 08:05:13,-0.684589,-0.684589,0.0,0,0.15,33.69,0,0.11,26.91
2025-11-24 08:07:13,-0.684589,-0.684589,0.0,0,0.15,33.25,0,0.11,26.91
2025-11-24 08:09:13,-0.684679,-0.684679,0.0,0,0.10,32.80,0,0.03,26.91
2025-11-24 08:11:13,-0.684748,-0.684679,0.0,0,0.09,32.47,0,0.02,26.91
2025-11-24 08:13:13,-0.684748,-0.684748,0.0,0,0.09,32.14,0,0.02,26.91
2025-11-24 08:15:13,-0.684831,-0.684748,0.0,0,0.14,31.87,0,0.07,26.98
2025-11-24 08:17:13,-0.684263,-0.684263,0.0,0,0.05,31.54,0,0.12,27.01
2025-11-24 08:19:13,-0.684263,-0.684263,0.0,0,0.04,31.32,0,0.06,27.01
2025-11-24 08:21:13,-0.685629,-0.685629,0.0,0,0.11,31.10,0,0.02,27.01
2025-11-24 08:23:13,-0.685629,-0.685629,0.0,0,0.05,30.89,0,0.09,27.10
2025-11-24 08:25:13,-0.685384,-0.685384,0.0,0,0.13,30.78,0,0.08,27.12
2025-11-24 08:27:13,-0.684968,-0.684968,0.0,0,0.09,30.62,0,0.03,27.12
2025-11-24 08:29:13,-0.684186,-0.684186,0.0,0,0.09,30.46,0,0.02,27.12
2025-11-24 08:31:13,-0.684151,-0.684186,0.0,0,0.09,30.35,0,0.07,27.17
2025-11-24 08:33:13,-0.68462,-0.684362,0.0,0,0.09,30.24,0,0.11,27.22
2025-11-24 08:35:13,-0.684362,-0.68462,0.0,0,0.09,30.14,0,0.03,27.22
2025-11-24 08:37:13,-0.684757,-0.684757,0.0,0,0.10,30.08,0,0.02,27.22
2025-11-24 08:39:13,-0.685145,-0.685145,0.0,0,0.05,29.99,0,0.07,27.29
2025-11-24 08:41:13,-0.685145,-0.685145,0.0,0,0.13,29.98,0,0.12,27.33
2025-11-24 08:43:13,-0.684695,-0.684775,0.0,0,0.09,29.87,0,0.03,27.33
2025-11-24 08:45:13,-0.684775,-0.684695,0.0,0,0.09,29.81,0,0.02,27.33
2025-11-24 08:47:13,-0.684502,-0.684502,0.0,0,0.05,29.76,0,0.11,27.43
2025-11-24 08:49:13,-0.68439,-0.68439,0.0,0,0.12,29.76,0,0.07,27.43
2025-11-24 08:51:13,-0.68408,-0.684266,0.0,0,0.10,29.72,0,0.03,27.43
2025-11-24 08:53:13,-0.68439,-0.68439,0.0,0,0.05,29.65,0,0.02,27.43
2025-11-24 08:55:13,-0.684822,-0.684822,0.0,0,0.07,29.65,0,0.11,27.54
2025-11-24 08:57:13,-0.6849,-0.684822,0.0,0,0.13,29.65,0,0.07,27.54
2025-11-24 08:59:13,-0.684418,-0.684418,0.0,0,0.14,29.65,0,0.02,27.54
2025-11-24 09:01:13,-0.683655,-0.683754,0.0,0,0.23,29.65,0,0.02,27.55
2025-11-24 09:03:13,-0.683754,-0.683754,0.0,0,0.24,29.65,0,0.10,27.63
2025-11-24 09:05:13,-0.683859,-0.683999,0.0,0,0.24,29.65,0,0.07,27.64
2025-11-24 09:07:13,-0.684204,-0.684204,0.0,0,0.21,29.65,0,0.03,27.64
2025-11-24 09:09:13,-0.684493,-0.684493,0.0,0,0.15,29.65,0,0.05,27.67
2025-11-24 09:11:13,-0.684785,-0.684785,0.0,0,0.14,29.65,0,0.11,27.75
2025-11-24 09:13:13,-0.684462,-0.684462,0.0,0,0.19,29.70,0,0.03,27.75
2025-11-24 09:15:13,-0.683412,-0.683742,0.0,0,0.23,29.76,0,0.02,27.75
2025-11-24 09:17:13,-0.683388,-0.683388,0.0,0,0.15,29.76,0,0.10,27.84
2025-11-24 09:19:13,-0.683099,-0.683099,0.0,0,0.14,29.76,0,0.09,27.85
2025-11-24 09:21:13,-0.683062,-0.683099,0.0,0,0.23,29.87,0,0.03,27.85
2025-11-24 09:23:13,-0.683232,-0.683232,0.0,0,0.19,29.87,0,0.06,27.89
2025-11-24 09:25:13,-0.68358,-0.683316,0.0,0,0.19,29.92,0,0.11,27.96
2025-11-24 09:27:13,-0.683316,-0.683338,0.0,0,0.19,29.98,0,0.03,27.96
2025-11-24 09:29:13,-0.683338,-0.683338,0.0,0,0.15,29.98,0,0.02,27.96
2025-11-24 09:31:13,-0.683397,-0.683397,0.0,0,0.19,30.03,0,0.09,28.04
2025-11-24 09:33:13,-0.683397,-0.683583,0.0,0,0.19,30.08,0,0.07,28.06
2025-11-24 09:35:13,-0.683583,-0.683465,0.0,0,0.15,30.10,0,0.03,28.06
2025-11-24 09:37:13,-0.682869,-0.683465,0.0,0,0.22,30.19,0,0.04,28.09
2025-11-24 09:39:13,-0.682916,-0.682916,0.0,0,0.15,30.19,0,0.11,28.17
2025-11-24 09:41:13,-0.682916,-0.682916,0.0,0,0.19,30.25,0,0.03,28.17
2025-11-24 09:43:13,-0.683291,-0.683291,0.0,0,0.16,30.30,0,0.02,28.17
2025-11-24 09:45:13,-0.683291,-0.683291,0.0,0,0.23,30.41,0,0.11,28.27
2025-11-24 09:47:13,-0.683291,-0.683291,0.0,0,0.15,30.41,0,0.07,28.27
2025-11-24 09:49:13,-0.682723,-0.683176,0.0,0,0.19,30.47,0,0.02,28.27
2025-11-24 09:51:13,-0.683176,-0.683176,0.0,0,0.15,30.51,0,0.07,28.34
2025-11-24 09:53:13,-0.683229,-0.683229,0.0,0,0.23,30.62,0,0.12,28.38
2025-11-24 09:55:13,-0.683229,-0.683229,0.0,0,0.15,30.62,0,0.03,28.38
2025-11-24 09:57:13,-0.683229,-0.683229,0.0,0,0.19,30.68,0,0.06,28.42
2025-11-24 09:59:13,-0.683478,-0.683229,0.0,0,0.14,30.73,0,0.11,28.49
2025-11-24 10:01:13,-0.683027,-0.683027,0.0,0,0.19,30.84,0,0.03,28.49
2025-11-24 10:03:13,-0.682953,-0.682953,0.0,0,0.20,30.89,0,0.02,28.49
2025-11-24 10:05:13,-0.682953,-0.682953,0.0,0,0.20,30.95,0,0.06,28.53
2025-11-24 10:07:13,-0.683077,-0.682953,0.0,0,0.20,31.00,0,0.11,28.59
2025-11-24 10:09:13,-0.682823,-0.682947,0.0,0,0.17,31.05,0,0.05,28.59
2025-11-24 10:11:13,-0.683192,-0.683192,0.0,0,0.20,31.10,0,0.11,28.59
2025-11-24 10:13:13,-0.683853,-0.683853,0.0,0,0.24,31.16,0,0.08,28.56
2025-11-24 10:15:13,-0.684586,-0.684586,0.0,0,0.16,31.16,0,0.11,28.59
2025-11-24 10:17:13,-0.684586,-0.684586,0.0,0,0.20,31.21,0,0.06,28.59
2025-11-24 10:19:13,-0.684484,-0.684484,0.0,0,0.15,31.27,0,0.02,28.59
2025-11-24 10:21:13,-0.684009,-0.684009,0.0,0,0.20,31.32,0,0.01,28.59
2025-11-24 10:23:13,-0.68403,-0.68403,0.0,0,0.20,31.38,0,0.01,28.59
2025-11-24 10:25:13,-0.684571,-0.684571,0.0,0,0.17,31.40,0,0.10,28.70
2025-11-24 10:27:13,-0.684571,-0.684571,0.0,0,0.20,31.49,0,0.02,28.70
2025-11-24 10:29:13,-0.683285,-0.683285,0.0,0,0.16,31.50,0,0.01,28.70
2025-11-24 10:31:13,-0.683263,-0.683263,0.0,0,0.20,31.60,0,0.06,28.75
2025-11-24 10:33:13,-0.683204,-0.683204,0.0,0,0.17,31.62,0,0.10,28.80
2025-11-24 10:35:13,-0.683183,-0.683183,0.0,0,0.20,31.71,0,0.02,28.80
2025-11-24 10:37:13,-0.682965,-0.682965,0.0,0,0.20,31.76,0,0.06,28.87
2025-11-24 10:39:13,-0.682757,-0.682913,0.0,0,0.20,31.87,0,0.02,28.91
2025-11-24 10:41:13,-0.682913,-0.682913,0.0,0,0.15,31.93,0,0.05,28.95
2025-11-24 10:43:13,-0.683198,-0.683198,0.0,0,0.20,32.03,0,0.07,29.02
2025-11-24 10:45:13,-0.683198,-0.683198,0.0,0,0.20,32.08,0,0.02,29.02
2025-11-24 10:47:13,-0.683021,-0.68327,0.0,0,0.17,32.14,0,0.06,29.02
2025-11-24 10:49:13,-0.683757,-0.683757,0.0,0,0.15,32.14,0,0.03,28.93
2025-11-24 10:51:13,-0.684645,-0.684645,0.0,0,0.15,32.14,0,0.01,28.91
2025-11-24 10:53:13,-0.68467,-0.68467,0.0,0,0.15,32.15,0,0.08,29.00
2025-11-24 10:55:13,-0.684636,-0.684636,0.0,0,0.24,32.25,0,0.06,29.02
2025-11-24 10:57:13,-0.683714,-0.683714,0.0,0,0.16,32.25,0,0.06,29.07
2025-11-24 10:59:13,-0.682801,-0.682801,0.0,0,0.20,32.36,0,0.11,29.12
2025-11-24 11:01:13,-0.682801,-0.682801,0.0,0,0.15,32.36,0,0.02,29.02
2025-11-24 11:03:13,-0.683568,-0.683568,0.0,0,0.15,32.37,0,0.03,29.02
2025-11-24 11:05:13,-0.685049,-0.685049,0.0,0,0.22,32.44,0,0.01,29.02
2025-11-24 11:07:13,-0.685104,-0.685049,0.0,0,0.24,32.47,0,0.09,29.11
2025-11-24 11:09:13,-0.684909,-0.684909,0.0,0,0.16,32.47,0,0.02,29.02
2025-11-24 11:11:13,-0.684909,-0.684909,0.0,0,0.15,32.47,0,0.01,29.02
2025-11-24 11:13:13,-0.685545,-0.685545,0.0,0,0.24,32.58,0,0.06,29.12
2025-11-24 11:15:13,-0.68521,-0.68521,0.0,0,0.16,32.58,0,0.01,29.13
2025-11-24 11:17:13,-0.683043,-0.683043,0.0,0,0.20,32.69,0,0.06,29.23
2025-11-24 11:19:13,-0.683009,-0.683009,0.0,0,0.21,32.76,0,0.01,29.24
2025-11-24 11:21:13,-0.682854,-0.682854,0.0,0,0.16,32.81,0,0.10,29.33
2025-11-24 11:23:13,-0.682705,-0.682705,0.0,0,0.20,32.92,0,0.02,29.33
2025-11-24 11:25:13,-0.682705,-0.682705,0.0,0,0.20,32.97,0,0.10,29.44
2025-11-24 11:27:13,-0.682705,-0.682705,0.0,0,0.15,33.03,0,0.02,29.44
2025-11-24 11:29:13,-0.682723,-0.682723,0.0,0,0.20,33.09,0,0.01,29.44
2025-11-24 11:31:13,-0.683285,-0.683285,0.0,0,0.16,33.14,0,0.01,29.44
2025-11-24 11:33:13,-0.683527,-0.683527,0.0,0,0.15,33.14,0,0.09,29.44
2025-11-24 11:35:13,-0.683999,-0.683999,0.0,0,0.19,33.18,0,0.06,29.38
2025-11-24 11:37:13,-0.685129,-0.685129,0.0,0,0.22,33.21,0,0.02,29.33
2025-11-24 11:39:13,-0.685778,-0.685778,0.0,0,0.19,33.18,0,0.01,29.33
2025-11-24 11:41:13,-0.685778,-0.685778,0.0,0,0.25,33.25,0,0.01,29.33
2025-11-24 11:43:13,-0.685092,-0.685092,0.0,0,0.26,33.25,0,0.01,29.33
2025-11-24 11:45:13,-0.684887,-0.684887,0.0,0,0.21,33.25,0,0.01,29.33
2025-11-24 11:47:13,-0.684431,-0.684431,0.0,0,0.16,33.25,0,0.01,29.33
2025-11-24 11:49:13,-0.684055,-0.684055,0.0,0,0.15,33.25,0,0.01,29.33
2025-11-24 11:51:13,-0.684055,-0.684055,0.0,0,0.21,33.21,0,0.10,29.33
2025-11-24 11:53:13,-0.685539,-0.685539,0.0,0,0.16,33.14,0,0.11,29.33
2025-11-24 11:55:13,-0.686356,-0.686356,0.0,0,0.15,33.14,0,0.10,29.32
2025-11-24 11:57:13,-0.686849,-0.686626,0.0,0,0.21,33.21,0,0.06,29.33
2025-11-24 11:59:13,-0.686626,-0.686626,0.0,0,0.17,33.25,0,0.05,29.37
2025-11-24 12:01:13,-0.685505,-0.685505,0.0,0,0.20,33.30,0,0.06,29.44
2025-11-24 12:03:13,-0.685337,-0.685337,0.0,0,0.19,33.36,0,0.05,29.48
2025-11-24 12:05:13,-0.684474,-0.684474,0.0,0,0.15,33.36,0,0.06,29.55
2025-11-24 12:07:13,-0.684378,-0.684378,0.0,0,0.25,33.47,0,0.01,29.55
2025-11-24 12:09:13,-0.683701,-0.683701,0.0,0,0.19,33.47,0,0.06,29.60
2025-11-24 12:11:13,-0.683549,-0.683549,0.0,0,0.15,33.47,0,0.10,29.65
2025-11-24 12:13:13,-0.683549,-0.683549,0.0,0,0.15,33.47,0,0.11,29.65
2025-11-24 12:15:13,-0.684158,-0.684158,0.0,0,0.25,33.58,0,0.11,29.65
2025-11-24 12:17:13,-0.684158,-0.684158,0.0,0,0.20,33.58,0,0.07,29.62
2025-11-24 12:19:13,-0.684325,-0.684276,0.0,0,0.15,33.58,0,0.11,29.65
2025-11-24 12:21:13,-0.684276,-0.684276,0.0,0,0.15,33.58,0,0.06,29.65
2025-11-24 12:23:13,-0.683968,-0.683968,0.0,0,0.19,33.58,0,0.06,29.70
2025-11-24 12:25:13,-0.683723,-0.683723,0.0,0,0.25,33.58,0,0.02,29.76
2025-11-24 12:27:13,-0.68308,-0.68308,0.0,0,0.26,33.58,0,0.06,29.87
2025-11-24 12:29:13,-0.68285,-0.68285,0.0,0,0.16,33.58,0,0.06,29.92
2025-11-24 12:31:13,-0.68285,-0.68285,0.0,0,0.15,33.58,0,0.06,29.98
2025-11-24 12:33:13,-0.68285,-0.68285,0.0,0,0.20,33.64,0,0.01,29.98
2025-11-24 12:35:13,-0.682925,-0.682875,0.0,0,0.25,33.69,0,0.01,29.98
2025-11-24 12:37:13,-0.682953,-0.682953,0.0,0,0.17,33.60,0,0.08,30.06
2025-11-24 12:39:13,-0.682953,-0.682953,0.0,0,0.15,33.58,0,0.06,30.08
2025-11-24 12:41:13,-0.683065,-0.682953,0.0,0,0.20,33.69,0,0.02,30.08
2025-11-24 12:43:13,-0.682913,-0.683062,0.0,0,0.20,33.78,0,0.01,30.08
2025-11-24 12:45:13,-0.683161,-0.683161,0.0,0,0.20,33.86,0,0.02,30.10
2025-11-24 12:47:13,-0.683422,-0.683422,0.0,0,0.15,33.93,0,0.10,30.19
2025-11-24 12:49:13,-0.683403,-0.683403,0.0,0,0.20,34.03,0,0.06,30.19
2025-11-24 12:51:13,-0.683118,-0.683118,0.0,0,0.15,34.03,0,0.02,30.19
2025-11-24 12:53:13,-0.682624,-0.682624,0.0,0,0.20,34.14,0,0.04,30.22
2025-11-24 12:55:13,-0.681891,-0.681953,0.0,0,0.20,34.20,0,0.08,30.30
2025-11-24 12:57:13,-0.681953,-0.681953,0.0,0,0.15,34.26,0,0.02,30.30
2025-11-24 12:59:13,-0.681506,-0.681506,0.0,0,0.23,34.37,0,0.01,30.30
2025-11-24 13:01:13,-0.68109,-0.681298,0.0,0,0.16,34.37,0,0.08,30.39
2025-11-24 13:03:13,-0.681298,-0.681298,0.0,0,0.23,34.48,0,0.09,30.41
2025-11-24 13:05:13,-0.681391,-0.681391,0.0,0,0.16,34.48,0,0.06,30.35
2025-11-24 13:07:13,-0.682323,-0.682323,0.0,0,0.15,34.48,0,0.02,30.30
2025-11-24 13:09:13,-0.682795,-0.682795,0.0,0,0.15,34.49,0,0.01,30.30
2025-11-24 13:11:13,-0.683428,-0.683245,0.0,0,0.24,34.58,0,0.01,30.30
2025-11-24 13:13:13,-0.682782,-0.682782,0.0,0,0.26,34.59,0,0.02,30.30
2025-11-24 13:15:13,-0.682549,-0.682782,0.0,0,0.26,34.59,0,0.06,30.24
2025-11-24 13:17:13,-0.682782,-0.682782,0.0,0,0.26,34.59,0,0.01,30.19
2025-11-24 13:19:13,-0.684732,-0.684732,0.0,0,0.16,34.48,0,0.01,30.19
2025-11-24 13:21:13,-0.684732,-0.684732,0.0,0,0.16,34.50,0,0.10,30.30
2025-11-24 13:23:13,-0.68358,-0.68358,0.0,0,0.25,34.59,0,0.02,30.30
2025-11-24 13:25:13,-0.683515,-0.683515,0.0,0,0.16,34.48,0,0.01,30.30
2025-11-24 13:27:13,-0.682723,-0.683332,0.0,0,0.21,34.45,0,0.09,30.40
2025-11-24 13:29:13,-0.683332,-0.683332,0.0,0,0.25,34.47,0,0.05,30.41
2025-11-24 13:31:13,-0.683968,-0.683332,0.0,0,0.16,34.48,0,0.01,30.41
2025-11-24 13:33:13,-0.683195,-0.683195,0.0,0,0.20,34.53,0,0.07,30.48
2025-11-24 13:35:13,-0.682869,-0.682869,0.0,0,0.19,34.59,0,0.06,30.51
2025-11-24 13:37:13,-0.682698,-0.682698,0.0,0,0.20,34.65,0,0.02,30.51
2025-11-24 13:39:13,-0.682673,-0.682673,0.0,0,0.18,34.71,0,0.04,30.55
2025-11-24 13:41:13,-0.681935,-0.681935,0.0,0,0.19,34.75,0,0.10,30.62
2025-11-24 13:43:13,-0.681341,-0.681786,0.0,0,0.23,34.82,0,0.06,30.56
2025-11-24 13:45:13,-0.681786,-0.681786,0.0,0,0.16,34.82,0,0.06,30.51
2025-11-24 13:47:13,-0.682838,-0.682838,0.0,0,0.22,34.82,0,0.04,30.44
2025-11-24 13:49:13,-0.683661,-0.683661,0.0,0,0.26,34.82,0,0.06,30.41
2025-11-24 13:51:13,-0.684117,-0.684117,0.0,0,0.20,34.75,0,0.01,30.30
2025-11-24 13:53:13,-0.685309,-0.685309,0.0,0,0.25,34.65,0,0.06,30.30
2025-11-24 13:55:13,-0.6854,-0.6854,0.0,0,0.21,34.48,0,0.01,30.19
2025-11-24 13:57:13,-0.686554,-0.686554,0.0,0,0.22,34.44,0,0.05,30.19
2025-11-24 13:59:13,-0.686859,-0.686859,0.0,0,0.18,34.37,0,0.01,30.19
2025-11-24 14:01:13,-0.686859,-0.686859,0.0,0,0.25,34.37,0,0.06,30.24
2025-11-24 14:03:13,-0.685468,-0.685468,0.0,0,0.21,34.37,0,0.01,30.30
2025-11-24 14:05:13,-0.685282,-0.685282,0.0,0,0.17,34.39,0,0.06,30.35
2025-11-24 14:07:13,-0.684654,-0.684654,0.0,0,0.20,34.48,0,0.06,30.41
2025-11-24 14:09:13,-0.683611,-0.683611,0.0,0,0.20,34.53,0,0.06,30.46
2025-11-24 14:11:13,-0.683546,-0.683546,0.0,0,0.15,34.59,0,0.06,30.51
2025-11-24 14:13:13,-0.682962,-0.682962,0.0,0,0.22,34.69,0,0.04,30.55
2025-11-24 14:15:13,-0.682121,-0.682121,0.0,0,0.16,34.71,0,0.10,30.62
2025-11-24 14:17:13,-0.682121,-0.682121,0.0,0,0.18,34.74,0,0.02,30.51
2025-11-24 14:19:13,-0.682804,-0.682804,0.0,0,0.16,34.73,0,0.06,30.51
2025-11-24 14:21:13,-0.684853,-0.684853,0.0,0,0.15,34.71,0,0.06,30.46
2025-11-24 14:23:13,-0.685654,-0.685654,0.0,0,0.16,34.72,0,0.01,30.41
2025-11-24 14:25:13,-0.685753,-0.685753,0.0,0,0.15,34.71,0,0.10,30.41
2025-11-24 14:27:13,-0.686247,-0.686247,0.0,0,0.15,34.71,0,0.06,30.35
2025-11-24 14:29:13,-0.686573,-0.686573,0.0,0,0.23,34.71,0,0.02,30.30
2025-11-24 14:31:13,-0.686846,-0.686846,0.0,0,0.24,34.69,0,0.06,30.30
2025-11-24 14:33:13,-0.686846,-0.686846,0.0,0,0.16,34.60,0,0.10,30.30
2025-11-24 14:35:13,-0.687147,-0.686846,0.0,0,0.15,34.59,0,0.08,30.27
2025-11-24 14:37:13,-0.686458,-0.686458,0.0,0,0.15,34.59,0,0.06,30.30
2025-11-24 14:39:13,-0.686458,-0.686458,0.0,0,0.15,34.59,0,0.06,30.35
2025-11-24 14:41:13,-0.684685,-0.684685,0.0,0,0.16,34.61,0,0.11,30.41
2025-11-24 14:43:13,-0.684623,-0.684623,0.0,0,0.24,34.70,0,0.02,30.41
2025-11-24 14:45:13,-0.684605,-0.684605,0.0,0,0.16,34.53,0,0.10,30.51
2025-11-24 14:47:13,-0.684605,-0.684605,0.0,0,0.15,34.48,0,0.02,30.51
2025-11-24 14:49:13,-0.684574,-0.684574,0.0,0,0.15,34.49,0,0.01,30.51
2025-11-24 14:51:13,-0.684217,-0.684217,0.0,0,0.24,34.59,0,0.10,30.62
2025-11-24 14:53:13,-0.684018,-0.684018,0.0,0,0.15,34.48,0,0.06,30.62
2025-11-24 14:55:13,-0.683695,-0.683695,0.0,0,0.15,34.49,0,0.02,30.62
2025-11-24 14:57:13,-0.683735,-0.683735,0.0,0,0.15,34.48,0,0.01,30.62
2025-11-24 14:59:13,-0.68458,-0.68458,0.0,0,0.15,34.48,0,0.01,30.62
2025-11-24 15:01:13,-0.684788,-0.684713,0.0,0,0.19,34.39,0,0.01,30.62
2025-11-24 15:03:13,-0.684713,-0.684713,0.0,0,0.21,34.40,0,0.01,30.62
2025-11-24 15:05:13,-0.684577,-0.684561,0.0,0,0.26,34.48,0,0.01,30.62
2025-11-24 15:07:13,-0.684362,-0.684362,0.0,0,0.27,34.48,0,0.01,30.62
2025-11-24 15:09:13,-0.68431,-0.68431,0.0,0,0.23,34.42,0,0.01,30.62
2025-11-24 15:11:13,-0.684303,-0.68431,0.0,0,0.28,34.37,0,0.01,30.62
2025-11-24 15:13:13,-0.684502,-0.684502,0.0,0,0.26,34.37,0,0.01,30.62
2025-11-24 15:15:13,-0.684502,-0.684608,0.0,0,0.18,34.37,0,0.01,30.62
2025-11-24 15:17:13,-0.684679,-0.684608,0.0,0,0.18,34.37,0,0.01,30.62
2025-11-24 15:19:13,-0.684567,-0.684626,0.0,0,0.17,34.37,0,0.01,30.62
2025-11-24 15:21:13,-0.684626,-0.684626,0.0,0,0.18,34.37,0,0.01,30.62
2025-11-24 15:23:13,-0.684955,-0.684955,0.0,0,0.22,34.33,0,0.01,30.62
2025-11-24 15:25:13,-0.685145,-0.685145,0.0,0,0.17,34.26,0,0.01,30.62
2025-11-24 15:27:13,-0.685145,-0.684955,0.0,0,0.19,34.26,0,0.01,30.62
2025-11-24 15:29:13,-0.684884,-0.684884,0.0,0,0.24,34.23,0,0.01,30.62
2025-11-24 15:31:13,-0.684223,-0.684223,0.0,0,0.17,34.14,0,0.01,30.62
2025-11-24 15:33:13,-0.684338,-0.684338,0.0,0,0.26,34.14,0,0.01,30.62
2025-11-24 15:35:13,-0.684369,-0.684369,0.0,0,0.26,34.14,0,0.01,30.62
2025-11-24 15:37:13,-0.684453,-0.684369,0.0,0,0.17,34.14,0,0.01,30.62
2025-11-24 15:39:13,-0.68417,-0.68417,0.0,0,0.21,34.08,0,0.01,30.62
2025-11-24 15:41:13,-0.684148,-0.68417,0.0,0,0.19,34.07,0,0.01,30.62
2025-11-24 15:43:13,-0.68417,-0.68417,0.0,0,0.26,34.14,0,0.01,30.62
2025-11-24 15:45:13,-0.684099,-0.684099,0.0,0,0.17,34.14,0,0.01,30.62
2025-11-24 15:47:13,-0.683937,-0.684099,0.0,0,0.19,34.26,0,0.01,30.62
2025-11-24 15:49:13,-0.683937,-0.683937,0.0,0,0.21,34.37,0,0.01,30.62
2025-11-24 15:51:13,-0.684223,-0.683965,0.0,0,0.16,34.37,0,0.01,30.62
2025-11-24 15:53:13,-0.683965,-0.683965,0.0,0,0.24,34.48,0,0.01,30.62
2025-11-24 15:55:13,-0.683391,-0.683391,0.0,0,0.17,34.48,0,0.01,30.62
2025-11-24 15:57:13,-0.683149,-0.683149,0.0,0,0.26,34.59,0,0.01,30.62
2025-11-24 15:59:13,-0.683149,-0.683149,0.0,0,0.17,34.59,0,0.01,30.62
2025-11-24 16:01:13,-0.683912,-0.683912,0.0,0,0.20,34.61,0,0.01,30.62
2025-11-24 16:03:13,-0.684201,-0.684201,0.0,0,0.29,34.71,0,0.01,30.62
2025-11-24 16:05:13,-0.684471,-0.684201,0.0,0,0.28,34.71,0,0.01,30.62
2025-11-24 16:07:13,-0.684058,-0.684108,0.0,0,0.20,34.71,0,0.05,30.62
